JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460337.500000000, A.D. 2024-Jan-28 00:00:00.0000,  4.465263358130268E+09, -2.544818975143387E+08, -9.764348749337903E+07, -1.645886046107468E+00,  5.976802929144869E+00,  1.327299952533791E-01,
2460338.500000000, A.D. 2024-Jan-29 00:00:00.0000,  4.465117388006423E+09, -2.539864587661168E+08, -9.763221467625447E+07, -1.713053487255492E+00,  5.488991509833665E+00,  1.256643464615654E-01,
2460339.500000000, A.D. 2024-Jan-30 00:00:00.0000,  4.464970825197483E+09, -2.535334319744946E+08, -9.762220318246728E+07, -1.659540583407686E+00,  5.000064569711699E+00,  1.036817387347766E-01,
2460340.500000000, A.D. 2024-Jan-31 00:00:00.0000,  4.464834007058071E+09, -2.531216193327903E+08, -9.761469031459498E+07, -1.488640777323134E+00,  4.539838448856290E+00,  6.812128322910693E-02,
2460341.500000000, A.D. 2024-Feb-01 00:00:00.0000,  4.464716666743510E+09, -2.527473118690338E+08, -9.761075707221526E+07, -1.210976312859518E+00,  4.136326742635728E+00,  2.124285118381297E-02,
2460342.500000000, A.D. 2024-Feb-02 00:00:00.0000,  4.464627346591750E+09, -2.524045139853660E+08, -9.761126641761643E+07, -8.433487979779855E-01,  3.814179215935458E+00, -3.418987056630551E-02,
2460343.500000000, A.D. 2024-Feb-03 00:00:00.0000,  4.464572884227000E+09, -2.520853067104539E+08, -9.761681427737257E+07, -4.082151969402659E-01,  3.593039808020505E+00, -9.479241621644219E-02,
2460344.500000000, A.D. 2024-Feb-04 00:00:00.0000,  4.464557988287736E+09, -2.517803325634195E+08, -9.762768898052450E+07,  6.785133543843461E-02,  3.486393168975861E+00, -1.568653414165682E-01,
2460345.500000000, A.D. 2024-Feb-05 00:00:00.0000,  4.464584951317747E+09, -2.514793661543137E+08, -9.764385369956847E+07,  5.557817728608835E-01,  3.500742422386158E+00, -2.166197998198900E-01,
2460346.500000000, A.D. 2024-Feb-06 00:00:00.0000,  4.464653509980480E+09, -2.511719377060418E+08, -9.766494871812296E+07,  1.025783724358606E+00,  3.635212632119759E+00, -2.704085709887327E-01,
2460347.500000000, A.D. 2024-Feb-07 00:00:00.0000,  4.464760861120183E+09, -2.508479714779975E+08, -9.769031338700022E+07,  1.449158048835816E+00,  3.881604152143690E+00, -3.149484525484256E-01,
2460348.500000000, A.D. 2024-Feb-08 00:00:00.0000,  4.464901832690545E+09, -2.504984001630208E+08, -9.771902642989393E+07,  1.800048807836379E+00,  4.224892606321704E+00, -3.475204560515464E-01,
2460349.500000000, A.D. 2024-Feb-09 00:00:00.0000,  4.465069199128299E+09, -2.501157177943363E+08, -9.774996214101185E+07,  2.057019851778337E+00,  4.644145011531023E+00, -3.661355994512521E-01,
